Wavelength (nm)/Guest Conc (M),,,,,,,,,,,,,,,,,,,
,0,0.00035461,0.000704225,0.001253482,0.001923077,0.002893674,0.003825858,0.004721863,0.005863808,0.006949569,0.007983193,0.008968347,0.010362401,0.012080173,0.014028777,0.017381174,0.021381848,0.025404076,0.029079498
744,0.002231528,-0.00055826,-0.001665412,-0.000611152,-0.001266615,-0.001041334,-0.003022414,-0.000213041,-0.004365963,-0.001422277,-0.002133295,-0.004319986,-0.002543547,-0.004401327,-0.001422277,-0.002553018,-0.002360998,-0.000870965,0.001304929
743,0.002646396,-0.000443666,-0.001331602,-0.000579045,-0.001019538,-0.000729992,-0.002771446,9.63E-05,-0.004156386,-0.001108213,-0.001966344,-0.00395707,-0.002379431,-0.004081666,-0.001214733,-0.002272321,-0.002064564,-0.000667138,0.001482064
742,0.002603347,-0.000425822,-0.001323447,-0.000434408,-0.001099279,-0.000666001,-0.002796395,0.000286523,-0.003938807,-0.001108884,-0.001812682,-0.003978155,-0.002302809,-0.00410413,-0.00126357,-0.002273454,-0.001849749,-0.000416771,0.001662676
741,0.002779476,-0.000154822,-0.001124324,-0.000237465,-0.000842495,-0.000544558,-0.002634794,0.000243837,-0.003931675,-0.000915966,-0.001745963,-0.003845935,-0.002216026,-0.003849938,-0.000999032,-0.002190889,-0.001747046,-0.00040684,0.001887637
740,0.002675567,-0.000181474,-0.001068655,-0.000267113,-0.000839137,-0.00048628,-0.002562745,0.000256321,-0.003767005,-0.000944431,-0.001610844,-0.003858456,-0.00209651,-0.003702896,-0.00107289,-0.001961551,-0.001612133,-0.000288843,0.001745525
739,0.002847869,-0.000181733,-0.000994177,-4.18E-05,-0.000697584,-0.000499571,-0.002456555,0.000396702,-0.003897607,-0.000729165,-0.001615228,-0.003636518,-0.001931451,-0.003716909,-0.000948668,-0.0019548,-0.001605583,-8.68E-05,0.001921307
738,0.002950021,-0.000205589,-0.000996501,-0.000121181,-0.000741672,-0.000517825,-0.002484765,0.000295796,-0.003598576,-0.000573875,-0.001612443,-0.003666037,-0.002038182,-0.00359647,-0.000885381,-0.00188537,-0.001611308,-0.000137743,0.001936439
737,0.002924924,-0.000122423,-0.000902792,-1.40E-05,-0.000689676,-0.000483333,-0.002311769,0.00051878,-0.003752018,-0.000634829,-0.001539399,-0.003591901,-0.001952635,-0.003686931,-0.00084358,-0.001835572,-0.001487653,-2.84E-05,0.001938545
736,0.003065884,0.000106793,-0.000889669,8.77E-05,-0.000572427,-0.000307261,-0.002342873,0.000602811,-0.00349685,-0.000654422,-0.00132995,-0.003455197,-0.001854853,-0.003618702,-0.000692208,-0.001810774,-0.001355137,2.90E-06,0.002058976
735,0.003240793,0.000100216,-0.000759761,0.000104178,-0.000417237,-3.75E-05,-0.002193413,0.000656446,-0.003490841,-0.000418737,-0.001115855,-0.003547793,-0.001816394,-0.003564995,-0.000610531,-0.001669899,-0.001424238,6.70E-05,0.002374424
