Wavelength (nm)/Guest Conc (M),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,0.007486678,0.004343518,0.003168531,0.004113231,0.003805867,0.005401948,0.003762338,0.003709361,0.003732415,0.005268272,0.004825423,0.006084126,0.005132148,0.005529583,0.007184787,0.00597231,0.007721,0.007566721,0.006566601,0.00799157,0.007768197,0.008413352,0.007938128,0.008830446,0.007775601,0.009098272,0.009282847,0.009369543,0.009355445
747,0.007602625,0.004540652,0.003261735,0.004298784,0.003949047,0.005452405,0.003856113,0.003874787,0.003902708,0.005367955,0.004930896,0.00608935,0.005228735,0.005523003,0.007366075,0.006082288,0.007967894,0.007643063,0.006595011,0.008229569,0.007932434,0.008450515,0.008041196,0.009007481,0.007728089,0.009330689,0.009315243,0.009643074,0.009689923
746,0.007591587,0.004620101,0.003549662,0.004328013,0.004100113,0.005706195,0.003902003,0.003965426,0.003905294,0.005593637,0.005078428,0.006289117,0.005319683,0.005493404,0.007432034,0.006439266,0.007981235,0.007812683,0.006883238,0.008392741,0.008156762,0.008638828,0.008201948,0.009269809,0.007980576,0.009495757,0.009658108,0.009732093,0.00960851
745,0.007802562,0.004825921,0.003615174,0.004469953,0.004353506,0.005901614,0.004086865,0.004156116,0.004165055,0.005636486,0.005261354,0.006467825,0.005487453,0.005812485,0.007634844,0.006470952,0.008252284,0.007904938,0.006918848,0.008501882,0.0083877,0.00886273,0.008473953,0.009372744,0.008146608,0.00958186,0.009694424,0.009925412,0.009852374
744,0.007965705,0.0049631,0.003799861,0.004523179,0.004314836,0.005786907,0.004054254,0.004355728,0.004357846,0.005887365,0.005242306,0.006673812,0.005626625,0.006039974,0.007768091,0.006504505,0.008194061,0.008160112,0.007059927,0.008712877,0.008349277,0.008865371,0.00852564,0.009351425,0.008325052,0.009745699,0.009964902,0.010130688,0.009918791
743,0.008088374,0.005089219,0.00388466,0.00477517,0.004433339,0.005798817,0.004322967,0.004363781,0.004504163,0.005953756,0.005457412,0.006762382,0.005757999,0.006196732,0.007804908,0.0066562,0.00844352,0.008226403,0.007136075,0.00894366,0.008617598,0.009039963,0.008685014,0.009748903,0.008413854,0.009994754,0.010032396,0.010157079,0.010262265
742,0.008336373,0.005172069,0.003997114,0.004923801,0.004693887,0.006194999,0.00438551,0.004672953,0.004583344,0.006129018,0.005605831,0.007034328,0.005895867,0.006316958,0.008049819,0.006929211,0.008582772,0.008574428,0.007328717,0.009129861,0.008612053,0.009259946,0.008899692,0.010051072,0.008532531,0.010159624,0.010481569,0.010471572,0.010467859
741,0.008383873,0.005511572,0.004193282,0.005024715,0.004875316,0.006260543,0.004542823,0.004927676,0.004922858,0.006393238,0.005881882,0.007146891,0.006276616,0.006615459,0.008239752,0.00714376,0.008900749,0.008653008,0.00772108,0.009401443,0.00903391,0.009496842,0.009178982,0.010254923,0.00890931,0.010498144,0.01038044,0.010757978,0.010527077
740,0.008765939,0.005673385,0.004383236,0.005198423,0.004958126,0.006588362,0.004772762,0.005095897,0.004848746,0.006467142,0.006025931,0.007307893,0.006328225,0.006798482,0.008435602,0.007375791,0.009096924,0.008789474,0.00778327,0.009508193,0.009218589,0.009916513,0.009352324,0.010300142,0.009015647,0.010726216,0.010680263,0.010875173,0.010846057
739,0.008842968,0.00570268,0.004559356,0.005351339,0.005232088,0.006686115,0.004907464,0.005185848,0.005077407,0.006641349,0.006242318,0.007669146,0.006451246,0.006902016,0.008752098,0.007440697,0.009307494,0.009042949,0.007981709,0.009764232,0.009302787,0.009944958,0.009457024,0.010643759,0.009149927,0.010857019,0.010826179,0.01098786,0.011184741
738,0.008922099,0.005949741,0.004667746,0.0054944,0.005389944,0.006857675,0.005077538,0.005449967,0.005255774,0.006776869,0.006393186,0.007563322,0.006754836,0.006988212,0.008860907,0.007694467,0.009497159,0.009217823,0.007964361,0.009845701,0.009633652,0.010114128,0.009756024,0.010673047,0.009439616,0.011080182,0.011059841,0.011199243,0.011262706
737,0.009190007,0.006200749,0.004998607,0.005746405,0.005630716,0.007134128,0.005373538,0.005621302,0.005475867,0.007143891,0.006456264,0.008015828,0.007113077,0.007340406,0.009116961,0.008066881,0.009670284,0.009680606,0.008601703,0.010179021,0.009961723,0.010607629,0.010084268,0.010888816,0.009710571,0.011316771,0.011507927,0.011526082,0.011496895
736,0.009603719,0.006354361,0.005151401,0.005951446,0.005898071,0.00743946,0.005635332,0.005824894,0.005821615,0.007366312,0.006979399,0.008248406,0.007301548,0.007550416,0.009405253,0.008125772,0.010064318,0.009793143,0.008890313,0.010542327,0.010164817,0.010730382,0.010463908,0.011230456,0.010085911,0.011681722,0.011822654,0.011921964,0.011790735
735,0.009846708,0.0067831,0.005799421,0.006353914,0.00627244,0.007880186,0.006040735,0.006223621,0.006258574,0.007950757,0.007326479,0.008750223,0.007662533,0.008052192,0.009956215,0.008845293,0.010492044,0.01025002,0.009200636,0.011083634,0.010582563,0.011317302,0.010775651,0.011879848,0.010483027,0.012147299,0.012264098,0.012488944,0.012496591
734,0.010478864,0.007400172,0.00634191,0.006997471,0.006730832,0.008277189,0.006747474,0.006861909,0.006798614,0.008336531,0.007973958,0.009343172,0.008274973,0.008821147,0.010418381,0.009310615,0.011115395,0.010825356,0.009853486,0.011452987,0.011254311,0.01191329,0.011588554,0.012409934,0.011269028,0.012884479,0.012967683,0.013176377,0.013078327
733,0.011311776,0.007985611,0.006860331,0.007604152,0.007424582,0.009155452,0.007281752,0.007519362,0.007643511,0.008966017,0.008624965,0.009875704,0.008855438,0.009250903,0.011164369,0.009945937,0.011822601,0.011592887,0.010587497,0.012270329,0.011905495,0.012386628,0.012090867,0.013109114,0.011925556,0.013485667,0.013549651,0.013673773,0.01371585
732,0.011624739,0.008522921,0.007281173,0.008217012,0.007969291,0.009515971,0.007627283,0.008055646,0.008184803,0.009621689,0.009149002,0.010520235,0.00958882,0.009884548,0.0116517,0.010555429,0.012296718,0.012150147,0.010915891,0.012824539,0.012543429,0.013199593,0.012595762,0.013596336,0.012474505,0.014138043,0.0140544,0.014356986,0.014356557
731,0.011980608,0.008850999,0.007574807,0.00847134,0.008321094,0.009919824,0.008027958,0.008462947,0.008295236,0.00994358,0.009440859,0.010709554,0.009875041,0.01019304,0.012040219,0.010928554,0.01251508,0.01247224,0.011418676,0.013219713,0.012699247,0.013456644,0.013008624,0.014138578,0.012861094,0.014364826,0.014432631,0.014744827,0.01460645
730,0.012097921,0.008692567,0.007467663,0.008361838,0.008287532,0.009935184,0.008197886,0.008273232,0.008302466,0.010055469,0.009435516,0.010857576,0.009883728,0.010287551,0.01204328,0.01082663,0.012640106,0.012541004,0.011534401,0.013340137,0.012951842,0.013426152,0.01309452,0.014159839,0.012883333,0.014568704,0.014566964,0.014925575,0.014739979
729,0.011890383,0.008866719,0.00768701,0.008468621,0.008339566,0.009797749,0.008023265,0.008368646,0.008406966,0.009936694,0.009401232,0.010864079,0.00997298,0.010417638,0.012235421,0.010932403,0.01292792,0.012597308,0.011546576,0.013247628,0.012885199,0.013601598,0.013143932,0.014139648,0.012890106,0.014577163,0.014599971,0.014974632,0.014886649
728,0.011829091,0.008752098,0.007556237,0.00828368,0.008184116,0.009812021,0.008010686,0.008350016,0.008229121,0.009933649,0.009419696,0.010661242,0.009746097,0.010183473,0.011996176,0.010898451,0.012660921,0.01251436,0.011591399,0.013295668,0.012912425,0.013446871,0.013071338,0.014076165,0.012870373,0.014585408,0.014697803,0.014751629,0.01484537
727,0.011560028,0.00828872,0.007105472,0.00804763,0.007985638,0.009615549,0.00768751,0.007956319,0.007841965,0.00960065,0.009180013,0.010539516,0.009572121,0.009995337,0.011795576,0.010715285,0.012322575,0.012324866,0.011283029,0.013050904,0.012777164,0.013211627,0.012918879,0.013893337,0.012671048,0.014405925,0.014428216,0.014584391,0.014533371
726,0.011072295,0.007886063,0.006710037,0.007608236,0.007338826,0.009135361,0.00725314,0.007489733,0.007509591,0.009238712,0.008692013,0.0101132,0.009145777,0.009495915,0.011411633,0.010333543,0.012110032,0.011971269,0.010825091,0.01273795,0.012300845,0.013002116,0.012583397,0.013588324,0.012306677,0.013914373,0.014129672,0.01429917,0.014325602
725,0.010643573,0.007663587,0.006524634,0.007230187,0.007031302,0.008581504,0.007079792,0.007198288,0.007179128,0.008884897,0.008293785,0.009578844,0.008874962,0.009128196,0.011086343,0.009920565,0.011629418,0.011606792,0.010591926,0.012238536,0.012099039,0.012670089,0.012273577,0.013344808,0.011995032,0.013600663,0.013803917,0.014119403,0.014069935
724,0.010407908,0.007111288,0.006120485,0.006772872,0.006767614,0.008407625,0.006597561,0.006860542,0.006834007,0.008533032,0.008015644,0.009298529,0.008521416,0.008915466,0.01061625,0.009631005,0.011299049,0.011419473,0.010420714,0.012051131,0.011873889,0.01222722,0.012008337,0.012884772,0.01173887,0.013346624,0.013587149,0.013652376,0.013757289
